Device: cuda
Algorithms: ['value_uncertainty']
Seeds: [0, 1, 2, 3, 4]
Steps: 1000000
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
Env: Hopper-v4 (obs=11, act=3)

============================================================
Training VALUE_UNCERTAINTY
============================================================

--- value_uncertainty | Seed 0 ---
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
[Alg=value_uncertainty Seed=0] Starting training, total_steps=1000000, eval_freq=10000
[Step  360000] Return: 949.1 ± 16 (min=925, max=982) [1606s]
[Step  370000] Return: 971.8 ± 38 (min=925, max=1023) [1654s]
[Step  380000] Return: 1033.0 ± 34 (min=990, max=1086) [1702s]
[Step  390000] Return: 1893.7 ± 532 (min=1400, max=3288) [1751s]
[Step  400000] Return: 986.6 ± 20 (min=953, max=1009) [1799s]
[Step  410000] Return: 1291.7 ± 81 (min=1179, max=1460) [1847s]
[Step  420000] Return: 1416.3 ± 137 (min=1221, max=1668) [1895s]
[Step  430000] Return: 936.5 ± 15 (min=918, max=970) [1943s]
[Step  440000] Return: 1142.7 ± 20 (min=1103, max=1167) [1991s]
[Step  450000] Return: 994.7 ± 19 (min=965, max=1025) [2039s]
[Step  460000] Return: 969.2 ± 14 (min=946, max=999) [2087s]
[Step  470000] Return: 907.0 ± 6 (min=896, max=919) [2134s]
[Step  480000] Return: 957.9 ± 13 (min=934, max=977) [2183s]
[Step  490000] Return: 1153.0 ± 10 (min=1138, max=1167) [2231s]
[Step  500000] Return: 1037.3 ± 18 (min=1008, max=1069) [2279s]
[Step  510000] Return: 1163.9 ± 8 (min=1154, max=1180) [2326s]
[Step  520000] Return: 975.2 ± 22 (min=923, max=998) [2374s]
[Step  530000] Return: 855.9 ± 6 (min=847, max=864) [2422s]
[Step  540000] Return: 914.8 ± 3 (min=910, max=920) [2470s]
[Step  550000] Return: 984.8 ± 13 (min=968, max=1012) [2518s]
[Step  560000] Return: 914.0 ± 6 (min=906, max=921) [2565s]
[Step  570000] Return: 1116.0 ± 19 (min=1084, max=1154) [2613s]
[Step  580000] Return: 1106.9 ± 14 (min=1089, max=1133) [2661s]
[Step  590000] Return: 1056.0 ± 15 (min=1031, max=1082) [2709s]
[Step  600000] Return: 1026.5 ± 19 (min=995, max=1050) [2757s]
[Step  610000] Return: 1095.2 ± 12 (min=1076, max=1116) [2805s]
[Step  620000] Return: 948.0 ± 24 (min=904, max=987) [2853s]
[Step  630000] Return: 1093.2 ± 10 (min=1072, max=1105) [2902s]
[Step  640000] Return: 922.6 ± 4 (min=912, max=927) [2949s]
[Step  650000] Return: 1053.1 ± 14 (min=1025, max=1069) [2997s]
[Step  660000] Return: 851.6 ± 4 (min=844, max=860) [3045s]
[Step  670000] Return: 927.6 ± 5 (min=921, max=935) [3093s]
[Step  680000] Return: 932.2 ± 3 (min=926, max=935) [3141s]
[Step  690000] Return: 1026.7 ± 12 (min=1001, max=1042) [3189s]
[Step  700000] Return: 955.4 ± 25 (min=918, max=995) [3237s]
[Step  710000] Return: 992.0 ± 14 (min=958, max=1008) [3285s]
